id,zipcode,city,state,dateSold,bathrooms,bedrooms,livingArea,homeType,homeStatus,lotArea,lotUnit,address,price
10306,72227.0,Little Rock,AR,1640764800000.0,2.0,3.0,2068.0,SINGLE_FAMILY,RECENTLY_SOLD,0.27,acres,"73 Kingspark Rd, Little Rock, AR 72227",200000.0
2765,6450.0,Meriden,CT,1640851200000.0,1.0,3.0,1040.0,SINGLE_FAMILY,RECENTLY_SOLD,0.4599999999999999,acres,"206 Swain Ave, Meriden, CT 06450",228000.0
1541,46311.0,Dyer,IN,1641369600000.0,3.0,4.0,2101.0,SINGLE_FAMILY,RECENTLY_SOLD,10193.0,sqft,"9941 Forest St, Dyer, IN 46311",379000.0
7262,6776.0,New Milford,CT,1641369600000.0,3.0,4.0,2352.0,SINGLE_FAMILY,RECENTLY_SOLD,2.9,acres,"19 Stone Tent Rd, New Milford, CT 06776",460000.0
8434,74010.0,Bristow,OK,1641283200000.0,2.0,3.0,1737.0,SINGLE_FAMILY,RECENTLY_SOLD,5.44,acres,"35525 W 271st St S, Bristow, OK 74010",270000.0
25104,26757.0,Romney,WV,1641542400000.0,2.0,3.0,3002.0,SINGLE_FAMILY,RECENTLY_SOLD,53.49,sqft,"2895 Buffalo Hollow Rd, Romney, WV 26757",470000.0
19458,6239.0,Killingly,CT,1640851200000.0,1.0,3.0,1040.0,SINGLE_FAMILY,RECENTLY_SOLD,0.2799999999999999,acres,"105 Katherine Ave, Killingly, CT 06239",235500.0
9475,80504.0,Frederick,CO,1641196800000.0,5.0,5.0,3726.0,SINGLE_FAMILY,RECENTLY_SOLD,0.2777777777777778,acres,"9066 Sandpiper Dr, Frederick, CO 80504",695000.0
25291,70360.0,Houma,LA,1640678400000.0,2.0,3.0,1910.0,SINGLE_FAMILY,RECENTLY_SOLD,10125.0,sqft,"217 Ravensaide Dr, Houma, LA 70360",319000.0
24127,33713.0,Saint Petersburg,FL,1641542400000.0,3.0,4.0,2215.0,SINGLE_FAMILY,RECENTLY_SOLD,8276.4,sqft,"1035 28th St N, Saint Petersburg, FL 33713",690000.0
8563,6905.0,Stamford,CT,1640851200000.0,2.0,2.0,1400.0,CONDO,RECENTLY_SOLD,0.0,sqft,"25 2nd St APT A3, Stamford, CT 06905",370000.0
3771,20152.0,Chantilly,VA,1640851200000.0,4.0,6.0,3729.0,SINGLE_FAMILY,PENDING,7840.8,sqft,"42448 Leeds Field Dr, Chantilly, VA 20152",879900.0
13460,85122.0,Casa Grande,AZ,1641369600000.0,2.0,2.0,1114.0,TOWNHOUSE,RECENTLY_SOLD,0.0,sqft,"746 E Pepper Dr, Casa Grande, AZ 85122",214900.0
17493,31907.0,Columbus,GA,1641369600000.0,2.0,4.0,1260.0,SINGLE_FAMILY,RECENTLY_SOLD,0.26,acres,"812 S Wright Dr, Columbus, GA 31907",75000.0
4655,49707.0,Alpena,MI,1641542400000.0,1.0,3.0,1225.0,SINGLE_FAMILY,RECENTLY_SOLD,9000.0,sqft,"489 S Oliver St, Alpena, MI 49707",126596.0
23540,19078.0,Ridley Park,PA,1641542400000.0,2.0,3.0,1496.0,SINGLE_FAMILY,RECENTLY_SOLD,2613.6,sqft,"311 Pomeroy St, Ridley Park, PA 19078",260000.0
11434,46952.0,Marion,IN,1641283200000.0,1.0,3.0,1056.0,SINGLE_FAMILY,RECENTLY_SOLD,0.19,acres,"314 N Vickery Ln, Marion, IN 46952",62900.0
24438,26201.0,Buckhannon,WV,1639468800000.0,1.0,3.0,960.0,SINGLE_FAMILY,RECENTLY_SOLD,6600.0,sqft,"52 Halifax St, Buckhannon, WV 26201",95000.0
8266,61604.0,Peoria,IL,1641456000000.0,2.0,3.0,1597.0,SINGLE_FAMILY,RECENTLY_SOLD,7840.8,sqft,"1014 W Loucks Ave, Peoria, IL 61604",75000.0
13389,30534.0,Dawsonville,GA,1640851200000.0,1.0,3.0,1098.0,SINGLE_FAMILY,RECENTLY_SOLD,3484.8,sqft,"558 Highway 53 W, Dawsonville, GA 30534",251000.0
9126,52627.0,Fort Madison,IA,1641283200000.0,1.0,2.0,860.0,SINGLE_FAMILY,RECENTLY_SOLD,7405.2,sqft,"2023 Avenue F, Fort Madison, IA 52627",28000.0
12098,67207.0,Wichita,KS,1639728000000.0,2.0,4.0,1650.0,MULTI_FAMILY,RECENTLY_SOLD,9148.0,sqft,"6417 E Cottonwood Ln, Wichita, KS 67207",300600.0
11723,52001.0,Dubuque,IA,1640851200000.0,2.0,3.0,1492.0,SINGLE_FAMILY,RECENTLY_SOLD,5680.0,sqft,"1670 Wood St, Dubuque, IA 52001",185000.0
21422,15071.0,Oakdale,PA,1640851200000.0,3.0,3.0,1954.681419317783,TOWNHOUSE,RECENTLY_SOLD,0.0,sqft,"114 Kressview Dr, Oakdale, PA 15071",280000.0
9096,85086.0,Anthem,AZ,1641283200000.0,2.0,2.0,2182.0,SINGLE_FAMILY,RECENTLY_SOLD,8058.6,sqft,"2741 W Plum Hollow Dr, Anthem, AZ 85086",625000.0
1737,4290.0,Peru,ME,1640905104779.5823,1.0,3.0,1674.0,SINGLE_FAMILY,RECENTLY_SOLD,2.9,acres,"311 Auburn Rd, Peru, ME 04290",220200.0
21853,72120.0,Sherwood,AR,1641196800000.0,2.0,4.0,1379.0,SINGLE_FAMILY,RECENTLY_SOLD,0.4,acres,"6 Shoshoni Dr, Sherwood, AR 72120",123000.0
561,52404.0,Cedar Rapids,IA,1640678400000.0,3.0,3.0,1353.0,SINGLE_FAMILY,RECENTLY_SOLD,0.22,acres,"2710 29th St SW, Cedar Rapids, IA 52404",226000.0
15357,20723.0,Laurel,MD,1641369600000.0,3.0,2.0,1460.0,TOWNHOUSE,PENDING,0.0,sqft,"9414 Chippenham Dr, Laurel, MD 20723",339900.0
3345,96741.0,Kalaheo,HI,1640678400000.0,1.0,2.0,828.0,SINGLE_FAMILY,RECENTLY_SOLD,4755.0,sqft,"2469 Puu Rd, Kalaheo, HI 96741",613000.0
11492,44646.0,Massillon,OH,1641542400000.0,3.0,3.0,2736.0,SINGLE_FAMILY,RECENTLY_SOLD,0.3,acres,"768 Oakcrest Ln NE, Massillon, OH 44646",300000.0
9354,99654.0,Wasilla,AK,1639123200000.0,3.0,5.0,2889.0,SINGLE_FAMILY,RECENTLY_SOLD,1.28,acres,"3951 E Ruth Dr, Wasilla, AK 99654",433100.0
9628,6106.0,Hartford,CT,1640937600000.0,2.0,3.0,1516.0,SINGLE_FAMILY,RECENTLY_SOLD,6098.4,sqft,"46 Nepaug St, Hartford, CT 06106",249000.0
8314,66606.0,Topeka,KS,1640073600000.0,2.0,3.0,1246.0,SINGLE_FAMILY,RECENTLY_SOLD,7000.0,sqft,"525 SW Saline St, Topeka, KS 66606",97300.0
18997,96720.0,Hilo,HI,1640851200000.0,7.0,12.0,4320.0,SINGLE_FAMILY,RECENTLY_SOLD,2.730004591368228,acres,"399 Lama St, Hilo, HI 96720",1200000.0
9719,52402.0,Cedar Rapids,IA,1641196800000.0,2.0,2.0,1190.0,SINGLE_FAMILY,RECENTLY_SOLD,0.0,acres,"8628 Harrington Dr NE, Cedar Rapids, IA 52402",222000.0
20658,20906.0,Silver Spring,MD,1641369600000.0,2.0,2.0,1315.0,CONDO,RECENTLY_SOLD,0.0,sqft,"3005 S Leisure World Blvd APT 812, Silver Spring, MD 20906",300000.0
24651,19808.0,Wilmington,DE,1640764800000.0,2.0,3.0,1725.0,SINGLE_FAMILY,RECENTLY_SOLD,0.31,acres,"307 Milltown Rd, Wilmington, DE 19808",325000.0
58,66208.0,Prairie Village,KS,1639987200000.0,2.0,4.0,1796.0,SINGLE_FAMILY,RECENTLY_SOLD,8955.0,sqft,"7608 Mohawk Dr, Prairie Village, KS 66208",351900.0
15153,21225.0,Brooklyn,MD,1640937600000.0,2.0,4.0,1301.0,SINGLE_FAMILY,RECENTLY_SOLD,6098.4,sqft,"211 W Hilltop Rd, Brooklyn, MD 21225",260599.0
3201,47610.0,Chandler,IN,1641196800000.0,2.0,3.0,2584.0,MULTI_FAMILY,RECENTLY_SOLD,0.17,sqft,"7003 Heim Rd, Chandler, IN 47610",195000.0
21013,57103.0,Sioux Falls,SD,1638259200000.0,1.0,4.0,1752.0,SINGLE_FAMILY,RECENTLY_SOLD,7700.0,sqft,"817 S Foster Ave, Sioux Falls, SD 57103",230000.0
2510,64056.0,Independence,MO,1640764800000.0,2.0,3.0,1682.0,SINGLE_FAMILY,RECENTLY_SOLD,8212.0,sqft,"19204 E 14th St N, Independence, MO 64056",220500.0
9828,3867.0,Rochester,NH,1640160000000.0,1.0,2.0,1240.0,SINGLE_FAMILY,RECENTLY_SOLD,8276.4,sqft,"6 Nutter St, Rochester, NH 03867",250000.0
17322,57103.0,Sioux Falls,SD,1638259200000.0,1.0,3.0,1972.0,SINGLE_FAMILY,RECENTLY_SOLD,7501.0,sqft,"1315 E 3rd St, Sioux Falls, SD 57103",175000.0
25608,36535.0,Foley,AL,1640851200000.0,2.0,3.0,1641.0,SINGLE_FAMILY,RECENTLY_SOLD,8220.0,sqft,"13971 Shea Cir #48, Foley, AL 36535",236900.0
19511,70605.0,Lake Charles,LA,1641196800000.0,4.0,4.0,2600.0,SINGLE_FAMILY,RECENTLY_SOLD,0.78,acres,"700 Jefferson Dr, Lake Charles, LA 70605",315000.0
20036,99518.0,Anchorage,AK,1640851200000.0,2.0,3.0,1372.0,CONDO,RECENTLY_SOLD,0.0,sqft,"6310 Fairweather Dr #105, Anchorage, AK 99518",249900.0
11759,18322.0,Brodheadsville,PA,1641456000000.0,2.0,4.0,2023.0,SINGLE_FAMILY,RECENTLY_SOLD,1.0699999999999998,acres,"273 Switzgabel Dr, Brodheadsville, PA 18322",295000.0
16138,53532.0,Deforest,WI,1641542400000.0,3.0,4.0,1931.0,SINGLE_FAMILY,RECENTLY_SOLD,10454.4,sqft,"4393 Singel Way, Deforest, WI 53532",369600.0
10174,49040.0,Colon,MI,1640851200000.0,1.0,2.0,850.0,SINGLE_FAMILY,RECENTLY_SOLD,10018.8,sqft,"521 Romine St, Colon, MI 49040",16250.0
13546,46220.0,Indianapolis,IN,1641542400000.0,2.0,4.0,3240.0,SINGLE_FAMILY,RECENTLY_SOLD,5227.2,sqft,"6113 Haverford Ave, Indianapolis, IN 46220",351000.0
21241,30736.0,Ringgold,GA,1641369600000.0,2.0,4.0,1792.0,SINGLE_FAMILY,RECENTLY_SOLD,0.9,acres,"12584 Alabama Hwy, Ringgold, GA 30736",240000.0
5993,72135.0,Roland,AR,1640678400000.0,2.0,3.0,1961.0,SINGLE_FAMILY,RECENTLY_SOLD,1.0,acres,"11311 Barrett Rd, Roland, AR 72135",281900.0
20923,33032.0,Homestead,FL,1641456000000.0,3.0,3.0,1980.0,SINGLE_FAMILY,RECENTLY_SOLD,5000.0,sqft,"25264 SW 117th Pl, Homestead, FL 33032",460000.0
24995,53511.0,Beloit,WI,1641456000000.0,2.0,4.0,1754.0,SINGLE_FAMILY,RECENTLY_SOLD,6969.6,sqft,"1131 W Grand Ave, Beloit, WI 53511",129000.0
26165,91801.0,Alhambra,CA,1641456000000.0,1.0,3.0,1392.0,SINGLE_FAMILY,RECENTLY_SOLD,7167.0,sqft,"604 E Ross Ave, Alhambra, CA 91801",869000.0
2072,40242.0,Lyndon,KY,1640678400000.0,1.0,3.0,1260.0,SINGLE_FAMILY,RECENTLY_SOLD,9147.6,sqft,"9209 Hunter Rd, Lyndon, KY 40242",200000.0
12122,91791.0,West Covina,CA,1641456000000.0,3.0,3.0,2284.0,SINGLE_FAMILY,RECENTLY_SOLD,8921.0,sqft,"627 S Donna Beth Ave, West Covina, CA 91791",975000.0
25464,35763.0,Owens Cross Roads,AL,1640851200000.0,4.0,5.0,2928.0,SINGLE_FAMILY,RECENTLY_SOLD,10400.0,sqft,"4359 Willow Bend Ln SE, Owens Cross Roads, AL 35763",408850.0
5822,98387.0,Spanaway,WA,1641369600000.0,2.0,3.0,2150.0,SINGLE_FAMILY,RECENTLY_SOLD,6.6,acres,"2911 283rd St E, Spanaway, WA 98387",719999.0
24785,84066.0,Roosevelt,UT,1639641600000.0,2.431612026216735,3.729905286061692,1088.0,MULTI_FAMILY,RECENTLY_SOLD,10454.0,sqft,"99 N 500 W, Roosevelt, UT 84066",313500.0
13335,24018.0,Roanoke,VA,1640764800000.0,2.0,3.0,1254.0,SINGLE_FAMILY,RECENTLY_SOLD,0.42,acres,"6003 Twelve Oclock Knob Rd, Roanoke, VA 24018",149950.0
16879,58801.0,Williston,ND,1639382400000.0,3.0,5.0,3337.0,SINGLE_FAMILY,RECENTLY_SOLD,0.2599862258953168,acres,"1306 22nd St W, Williston, ND 58801",415900.0
3513,46835.0,Fort Wayne,IN,1640764800000.0,2.0,2.0,1284.0,SINGLE_FAMILY,RECENTLY_SOLD,0.2851,acres,"5323 Rothman Rd, Fort Wayne, IN 46835",170000.0
21769,72205.0,Little Rock,AR,1640592000000.0,2.0,3.0,1493.0,SINGLE_FAMILY,RECENTLY_SOLD,6969.6,sqft,"2112 Nichols Rd, Little Rock, AR 72205",185000.0
22901,6074.0,South Windsor,CT,1640678400000.0,1.0,2.0,879.0,CONDO,RECENTLY_SOLD,0.0,sqft,"27 Amato Dr APT J, South Windsor, CT 06074",157000.0
16269,71118.0,Shreveport,LA,1641542400000.0,2.0,3.0,1456.0,SINGLE_FAMILY,RECENTLY_SOLD,9931.68,sqft,"1604 Juniper Dr, Shreveport, LA 71118",179900.0
21126,96815.0,Honolulu,HI,1640246400000.0,1.0,1.0,553.0,CONDO,RECENTLY_SOLD,0.0,sqft,"2140 Kuhio Ave APT 2206, Honolulu, HI 96815",510000.0
16343,66502.0,Manhattan,KS,1640592000000.0,2.5,3.0,1642.0,SINGLE_FAMILY,RECENTLY_SOLD,10454.0,sqft,"2315 Terry Way, Manhattan, KS 66502",196700.0
17150,60641.0,Chicago,IL,1641369600000.0,4.0,6.0,3600.0,SINGLE_FAMILY,RECENTLY_SOLD,3841.992,sqft,"5004 W Warwick Ave, Chicago, IL 60641",725000.0
3782,50263.0,Waukee,IA,1641369600000.0,3.0,4.0,1913.0,SINGLE_FAMILY,RECENTLY_SOLD,8276.4,sqft,"280 Terrace Dr, Waukee, IA 50263",290000.0
22290,37388.0,Tullahoma,TN,1640851200000.0,2.0,3.0,1743.0,SINGLE_FAMILY,PENDING,0.54,acres,"100 Morgan St N, Tullahoma, TN 37388",259000.0
9336,36804.0,Opelika,AL,1640851200000.0,3.0,5.0,2787.0,SINGLE_FAMILY,RECENTLY_SOLD,0.3,acres,"706 Wyndham Village Ct, Opelika, AL 36804",352900.0
22729,5149.0,Ludlow,VT,1640937600000.0,3.0,3.0,2224.0,SINGLE_FAMILY,RECENTLY_SOLD,0.52,acres,"99 Johnson Loop, Ludlow, VT 05149",590000.0
24794,72104.0,Malvern,AR,1640851200000.0,2.0,2.0,1232.0,SINGLE_FAMILY,RECENTLY_SOLD,0.8300000000000001,acres,"417 & 419 E Mill St, Malvern, AR 72104",135000.0
10702,70592.0,Youngsville,LA,1640851200000.0,2.0,3.0,1334.0,SINGLE_FAMILY,RECENTLY_SOLD,7701.408,sqft,"102 Troubadore Dr, Youngsville, LA 70592",194900.0
2860,39466.0,Picayune,MS,1640937600000.0,2.0,3.0,1176.0,SINGLE_FAMILY,RECENTLY_SOLD,0.25,acres,"907 Telly Rd, Picayune, MS 39466",114000.0
1221,19134.0,Philadelphia,PA,1640851200000.0,1.0,2.0,1788.0,MULTI_FAMILY,RECENTLY_SOLD,871.2,sqft,"3405 Kensington Ave, Philadelphia, PA 19134",135000.0
20182,6238.0,Coventry,CT,1640851200000.0,1.0,2.0,858.0,SINGLE_FAMILY,RECENTLY_SOLD,5662.8,sqft,"226 Pine Lake Dr, Coventry, CT 06238",80435.0
4864,89436.0,Sparks,NV,1641456000000.0,3.0,5.0,2707.0,SINGLE_FAMILY,RECENTLY_SOLD,0.39,acres,"7193 Draco Ct, Sparks, NV 89436",615000.0
13280,56345.0,Little Falls,MN,1641542400000.0,2.0,3.0,1500.0,SINGLE_FAMILY,RECENTLY_SOLD,7840.8,sqft,"306 9th St NE, Little Falls, MN 56345",165000.0
18878,3038.0,Derry,NH,1640160000000.0,2.0,2.0,1716.0,CONDO,RECENTLY_SOLD,0.0,sqft,"5 Tsienneto Rd UNIT 39, Derry, NH 03038",290000.0
6085,6340.0,Groton,CT,1640851200000.0,1.0,3.0,1171.0,SINGLE_FAMILY,RECENTLY_SOLD,0.3,acres,"13 Knoll Dr, Groton, CT 06340",233000.0
12546,89014.0,Henderson,NV,1641542400000.0,3.0,4.0,2080.0,SINGLE_FAMILY,RECENTLY_SOLD,6098.0,sqft,"336 Faulkner Ct, Henderson, NV 89014",455000.0
15269,29456.0,Ladson,SC,1641542400000.0,2.0,3.0,1400.0,SINGLE_FAMILY,RECENTLY_SOLD,0.0,acres,"1019 Colonial Pines Dr, Ladson, SC 29456",280000.0
4924,72023.0,Cabot,AR,1640592000000.0,2.0,3.0,1368.0,SINGLE_FAMILY,RECENTLY_SOLD,0.0,acres,"400 W Cherry St, Cabot, AR 72023",129900.0
4532,89423.0,Minden,NV,1641542400000.0,2.0,4.0,1993.0,SINGLE_FAMILY,RECENTLY_SOLD,0.25,acres,"2980 Del Rio Ln, Minden, NV 89423",680000.0
1672,32746.0,Lake Mary,FL,1641369600000.0,4.0,5.0,3290.0,SINGLE_FAMILY,RECENTLY_SOLD,0.58,acres,"1723 Redwood Grove Ter, Lake Mary, FL 32746",750000.0
20046,72076.0,Jacksonville,AR,1641196800000.0,2.0,4.0,1450.0,SINGLE_FAMILY,RECENTLY_SOLD,7405.2,sqft,"10 Greenway Ct, Jacksonville, AR 72076",103500.0
22611,71105.0,Shreveport,LA,1640851200000.0,3.0,4.0,2167.0,SINGLE_FAMILY,RECENTLY_SOLD,9583.2,sqft,"3811 Greenway Pl, Shreveport, LA 71105",172100.0
4055,54401.0,Wausau,WI,1641542400000.0,1.0,3.0,1678.0,SINGLE_FAMILY,RECENTLY_SOLD,6098.4,sqft,"1208 S 9th Ave, Wausau, WI 54401",135000.0
22268,80113.0,Englewood,CO,1641369600000.0,1.0,2.0,1058.0,SINGLE_FAMILY,RECENTLY_SOLD,5837.0,sqft,"4450 S Logan St, Englewood, CO 80113",375000.0
23507,83709.0,Boise,ID,1640905104779.5823,3.0,4.0,2645.0,SINGLE_FAMILY,RECENTLY_SOLD,6534.0,sqft,"74 S Old Quarry Way, Boise, ID 83709",525000.0
10000,84107.0,Murray,UT,1637740800000.0,1.75,3.0,1520.0,SINGLE_FAMILY,RECENTLY_SOLD,9583.0,sqft,"769 E Southwood Dr, Murray, UT 84107",635000.0
20292,68516.0,Lincoln,NE,1640851200000.0,4.0,4.0,3920.0,SINGLE_FAMILY,RECENTLY_SOLD,0.39,acres,"4100 Boulder Dr, Lincoln, NE 68516",466000.0
11953,40220.0,Louisville,KY,1640764800000.0,2.0,4.0,2625.0,SINGLE_FAMILY,RECENTLY_SOLD,10018.8,sqft,"4041 Laurelwood Ave, Louisville, KY 40220",295000.0
21336,66049.0,Lawrence,KS,1641196800000.0,2.0,4.0,1660.0,SINGLE_FAMILY,RECENTLY_SOLD,1660.0,sqft,"3125 Tomahawk Dr, Lawrence, KS 66049",244800.0
10237,60402.0,Berwyn,IL,1641542400000.0,2.0,3.0,1470.0,SINGLE_FAMILY,RECENTLY_SOLD,5519.052,sqft,"4409 Home Ave, Berwyn, IL 60402",270000.0
21161,90701.0,Artesia,CA,1641369600000.0,3.0,5.0,2200.0,SINGLE_FAMILY,RECENTLY_SOLD,8480.0,sqft,"12111 Ashworth St, Artesia, CA 90701",965000.0
10255,11780.0,Saint James,NY,1641456000000.0,1.0,1.0,1954.681419317783,CONDO,RECENTLY_SOLD,0.0,sqft,"106 Bentley Ct #106, Saint James, NY 11780",329000.0
13305,50446.0,Joice,IA,1640764800000.0,2.0,3.0,1200.0,SINGLE_FAMILY,RECENTLY_SOLD,6969.6,sqft,"108 Franke St, Joice, IA 50446",83000.0
9487,23235.0,Richmond,VA,1640851200000.0,2.431612026216735,3.729905286061692,1954.681419317783,SINGLE_FAMILY,RECENTLY_SOLD,1720.0,sqft,"9221 Saint Charles Cir, Richmond, VA 23235",313000.0
19803,89084.0,North Las Vegas,NV,1640851200000.0,3.0,2.0,1588.0,TOWNHOUSE,RECENTLY_SOLD,0.0,sqft,"3517 Hazelnut Pine Pl SUITE 3, North Las Vegas, NV 89084",305000.0
12879,8610.0,Trenton,NJ,1640851200000.0,2.0,3.0,1188.0,SINGLE_FAMILY,RECENTLY_SOLD,7701.0,sqft,"71 Englewood Blvd, Trenton, NJ 08610",325000.0
25231,80439.0,Evergreen,CO,1640851200000.0,4.0,4.0,3631.0,SINGLE_FAMILY,RECENTLY_SOLD,0.6991276400367309,acres,"30305 Lone Spruce Rd, Evergreen, CO 80439",840750.0
4317,66220.0,Lenexa,KS,1641456000000.0,7.0,4.0,6137.0,SINGLE_FAMILY,RECENTLY_SOLD,0.2577364554637282,acres,"21111 W 95th Ter, Lenexa, KS 66220",973100.0
9980,21014.0,Bel Air,MD,1641542400000.0,2.0,4.0,2584.0,SINGLE_FAMILY,RECENTLY_SOLD,0.67,acres,"210 E Ring Factory Rd, Bel Air, MD 21014",395000.0
5519,52162.0,Postville,IA,1641456000000.0,1.0,1.0,832.0,SINGLE_FAMILY,RECENTLY_SOLD,6969.6,sqft,"260 E Greene St, Postville, IA 52162",68000.0
858,34135.0,Bonita Springs,FL,1641456000000.0,2.0,3.0,1646.0,CONDO,RECENTLY_SOLD,0.0,sqft,"26720 Bonita Fairways Blvd UNIT 101, Bonita Springs, FL 34135",364000.0
20152,36532.0,Fairhope,AL,1640937600000.0,3.0,4.0,2304.0,SINGLE_FAMILY,RECENTLY_SOLD,0.3443526170798898,acres,"21889 Landry Ln, Fairhope, AL 36532",368203.0
5972,3244.0,Hillsboro,NH,1640851200000.0,2.0,3.0,1730.0,SINGLE_FAMILY,RECENTLY_SOLD,0.29,acres,"4 Seminole Rd, Hillsboro, NH 03244",289000.0
7875,2817.0,West Greenwich,RI,1641196800000.0,2.0,3.0,2148.0,SINGLE_FAMILY,RECENTLY_SOLD,2.5100091827364555,acres,"260 Plain Meeting House Rd, West Greenwich, RI 02817",435000.0
595,82716.0,Gillette,WY,1639728000000.0,2.0,2.0,1430.0,SINGLE_FAMILY,RECENTLY_SOLD,8089.0,sqft,"1104 Liberty Ln, Gillette, WY 82716",190400.0
8804,72023.0,Cabot,AR,1641369600000.0,2.0,3.0,1536.0,SINGLE_FAMILY,RECENTLY_SOLD,0.32,acres,"2811 Browning Cv, Cabot, AR 72023",189000.0
9186,2886.0,Warwick,RI,1639728000000.0,1.0,2.0,1068.0,SINGLE_FAMILY,RECENTLY_SOLD,4800.0,sqft,"197 Pinnery Ave, Warwick, RI 02886",250000.0
10970,46044.0,Frankton,IN,1641542400000.0,2.0,3.0,1646.0,SINGLE_FAMILY,RECENTLY_SOLD,0.54,acres,"611 Jefferson St, Frankton, IN 46044",185300.0
9746,72422.0,Corning,AR,1640764800000.0,1.0,3.0,1372.0,SINGLE_FAMILY,RECENTLY_SOLD,6969.6,sqft,"1303 Jones St, Corning, AR 72422",64900.0
14352,80925.0,Colorado Springs,CO,1641283200000.0,3.0,4.0,1743.0,SINGLE_FAMILY,RECENTLY_SOLD,6869.412,sqft,"8205 Pinegate Dr, Colorado Springs, CO 80925",345000.0
21058,21228.0,Catonsville,MD,1641369600000.0,2.0,3.0,1239.0,SINGLE_FAMILY,PENDING,6098.4,sqft,"6 August Ave, Catonsville, MD 21228",395000.0
1951,20879.0,Gaithersburg,MD,1641542400000.0,2.0,2.0,1076.0,CONDO,PENDING,0.0,sqft,"18318 Streamside Dr APT 102, Gaithersburg, MD 20879",199900.0
9120,80526.0,Fort Collins,CO,1641283200000.0,3.0,4.0,1512.0,SINGLE_FAMILY,RECENTLY_SOLD,7700.0,sqft,"2200 Clydesdale Dr, Fort Collins, CO 80526",477800.0
20925,30135.0,Douglasville,GA,1640851200000.0,3.0,4.0,2788.0,SINGLE_FAMILY,RECENTLY_SOLD,1.0459,acres,"5875 Azalea Ridge Dr, Douglasville, GA 30135",392000.0
20073,21901.0,North East,MD,1641542400000.0,2.0,3.0,1540.0,TOWNHOUSE,RECENTLY_SOLD,0.0,sqft,"26 Cypress Dr, North East, MD 21901",200000.0
23694,99504.0,Anchorage,AK,1640073600000.0,2.0,3.0,1277.0,SINGLE_FAMILY,RECENTLY_SOLD,5194.0,sqft,"4210 Ambler Cir, Anchorage, AK 99504",314900.0
7910,46218.0,Indianapolis,IN,1641283200000.0,1.0,2.0,1872.0,SINGLE_FAMILY,RECENTLY_SOLD,4356.0,sqft,"2611 E 18th St, Indianapolis, IN 46218",72750.0
14781,54313.0,Green Bay,WI,1640764800000.0,2.0,3.0,1141.0,SINGLE_FAMILY,RECENTLY_SOLD,1.2,acres,"1201 Pinecrest Rd, Green Bay, WI 54313",271000.0
7830,75033.0,Frisco,TX,1641456000000.0,3.0,4.0,2182.0,SINGLE_FAMILY,RECENTLY_SOLD,7840.8,sqft,"9901 Miller Pl, Frisco, TX 75033",434700.0
2513,66208.0,Prairie Village,KS,1641283200000.0,3.0,4.0,2757.0,SINGLE_FAMILY,RECENTLY_SOLD,0.25,acres,"3501 W 71st St, Prairie Village, KS 66208",602100.0
6732,26851.0,Wardensville,WV,1639728000000.0,3.0,3.0,1865.0,SINGLE_FAMILY,RECENTLY_SOLD,3.82,acres,"192 Evergreen Farms Ln, Wardensville, WV 26851",345000.0
5559,51501.0,Council Bluffs,IA,1640678400000.0,4.0,5.0,2210.0,SINGLE_FAMILY,RECENTLY_SOLD,6098.4,sqft,"2422 Avenue E, Council Bluffs, IA 51501",215000.0
26056,86442.0,Bullhead City,AZ,1641283200000.0,2.0,2.0,1641.0,SINGLE_FAMILY,RECENTLY_SOLD,8276.4,sqft,"3113 Siena Dr, Bullhead City, AZ 86442",316000.0
7860,72211.0,Little Rock,AR,1640851200000.0,2.0,3.0,1461.0,SINGLE_FAMILY,RECENTLY_SOLD,0.58,acres,"5 Timber Ridge Ct, Little Rock, AR 72211",182500.0
11027,28401.0,Wilmington,NC,1641542400000.0,2.0,2.0,2000.0,SINGLE_FAMILY,RECENTLY_SOLD,1.03,acres,"25 Northern Blvd, Wilmington, NC 28401",320000.0
4700,63116.0,Saint Louis,MO,1641542400000.0,2.0,4.0,2350.0,MULTI_FAMILY,RECENTLY_SOLD,4704.48,sqft,"5803 Goener Ave, Saint Louis, MO 63116",202900.0
2233,40291.0,Louisville,KY,1640937600000.0,2.0,3.0,1100.0,SINGLE_FAMILY,RECENTLY_SOLD,10018.8,sqft,"6619 Holly Lake Ct, Louisville, KY 40291",199900.0
23989,11783.0,Seaford,NY,1641456000000.0,2.0,3.0,1768.0,SINGLE_FAMILY,RECENTLY_SOLD,0.2618916437098255,acres,"1209 Day St, Seaford, NY 11783",520000.0
17560,66211.0,Leawood,KS,1640678400000.0,4.0,3.0,2298.0,TOWNHOUSE,RECENTLY_SOLD,0.0,sqft,"4415 W 111th Ter, Leawood, KS 66211",380000.0
16160,98136.0,Seattle,WA,1641456000000.0,2.0,4.0,2580.0,SINGLE_FAMILY,RECENTLY_SOLD,4159.98,sqft,"4337 SW Willow St, Seattle, WA 98136",870000.0
15092,29492.0,Wando,SC,1641369600000.0,3.0,2.0,1260.0,TOWNHOUSE,RECENTLY_SOLD,0.0,sqft,"420 Doane Way, Wando, SC 29492",233500.0
11926,44138.0,Olmsted Falls,OH,1640764800000.0,3.0,4.0,2522.0,SINGLE_FAMILY,RECENTLY_SOLD,0.32,acres,"27265 Lynde Dr, Olmsted Falls, OH 44138",367000.0
